taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKindom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
6296,Lineidae,6296,Lineidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Pilidiophora,Cacing pita,9981053.0,,,,,Heteronemertea,Cacing pita,10494416.0,,,,,Lineidae,Cacing pita,6296.0,,,,,,,,,,,,,,,,,,,,,,
10674949,Gorgonorhynchus,10674949,BOLD:AEB0258,UNRANKED,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Pilidiophora,Cacing pita,9981053.0,,,,,Heteronemertea,Cacing pita,10494416.0,,,,,Gorgonorhynchidae,Cacing pita,6297.0,,,,,,,,,Gorgonorhynchus,Cacing pita,2508050.0,,,,,,,,,,,
10494416,Heteronemertea,10494416,Heteronemertea,ORDER,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Pilidiophora,Cacing pita,9981053.0,,,,,Heteronemertea,Cacing pita,10494416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342,"Paradrepanophorus obiensis Stiasny-Wijnhoff, 1936",2506342,"Paradrepanophorus obiensis Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Paradrepanophoridae,Cacing pita,2078.0,,,,,,,,,Paradrepanophorus,Cacing pita,2506332.0,,,Paradrepanophorus obiensis,Cacing pita,2506342.0,,,,,NE,
2506251,"Drepanophorus Hubrecht, 1874",2506251,"Drepanophorus Hubrecht, 1874",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Drepanophorus,Cacing pita,2506251.0,,,,,,,,,,,
2506398,"Wijnhoffia timorensis (Stiasny-Wijnhoff, 1936)",2506398,"Wijnhoffia timorensis (Stiasny-Wijnhoff, 1936)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Wijnhoffia,Cacing pita,2506397.0,,,Wijnhoffia timorensis,Cacing pita,2506398.0,,,,,NE,
2506401,"Punnettia micrommata Stiasny-Wijnhoff, 1936",2506401,"Punnettia micrommata Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Punnettia,Cacing pita,2506400.0,,,Punnettia micrommata,Cacing pita,2506401.0,,,,,NE,
2506404,"Punnettia willeyana (Punnett, 1900)",2506404,"Punnettia willeyana (Punnett, 1900)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Punnettia,Cacing pita,2506400.0,,,Punnettia willeyana,Cacing pita,2506404.0,,,,,NE,
6487425,"Punnettia tiurensis Stiasny-Wijnhoff, 1936",6487425,"Punnettia tiurensis Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Punnettia,Cacing pita,2506400.0,,,Punnettia tiurensis,Cacing pita,6487425.0,,,,,NE,
2506413,"Drepanophorina savuensis Stiasny-Wijnhoff, 1936",2506413,"Drepanophorina savuensis Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Drepanophorina,Cacing pita,2506412.0,,,Drepanophorina savuensis,Cacing pita,2506413.0,,,,,NE,
2506416,"Drepanophorina guineensis Stiasny-Wijnhoff, 1936",2506416,"Drepanophorina guineensis Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Drepanophorina,Cacing pita,2506412.0,,,Drepanophorina guineensis,Cacing pita,2506416.0,,,,,NE,
2506417,"Drepanophorina argus Stiasny-Wijnhoff, 1936",2506417,"Drepanophorina argus Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Drepanophorina,Cacing pita,2506412.0,,,Drepanophorina argus,Cacing pita,2506417.0,,,,,NE,
2506412,"Drepanophorina Stiasny-Wijnhoff, 1936",2506412,"Drepanophorina Stiasny-Wijnhoff, 1936",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophoridae,Cacing pita,2080.0,,,,,,,,,Drepanophorina,Cacing pita,2506412.0,,,,,,,,,,,
2506347,"Drepanophorella sebae Stiasny-Wijnhoff, 1936",2506347,"Drepanophorella sebae Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanophorellidae,Cacing pita,2081.0,,,,,,,,,Drepanophorella,Cacing pita,2506346.0,,,Drepanophorella sebae,Cacing pita,2506347.0,,,,,NE,
2506355,"Drepanobanda trilineata Stiasny-Wijnhoff, 1936",2506355,"Drepanobanda trilineata Stiasny-Wijnhoff, 1936",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Polystilifera,Cacing pita,5967464.0,,,,,Drepanobandidae,Cacing pita,2082.0,,,,,,,,,Drepanobanda,Cacing pita,2506354.0,,,Drepanobanda trilineata,Cacing pita,2506355.0,,,,,NE,
4580265,"Amphipora Schulz, 1883",4580265,"Amphipora Schulz, 1883",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Monostilifera,Cacing pita,5967468.0,,,,,Amphiporidae,Cacing pita,1989.0,,,,,,,,,Amphipora,Cacing pita,4580265.0,,,,,,,,,,,
6786919,"Geonemertes pelaensis Semper, 1863",6786919,"Geonemertes pelaensis Semper, 1863",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Monostilifera,Cacing pita,5967468.0,,,,,Prosorhochmidae,Cacing pita,1991.0,,,,,,,,,Geonemertes,Cacing pita,9225914.0,,,Geonemertes pelaensis,Cacing pita,6786919.0,,,,,NE,
10623991,Diplomma serpentina,10623991,BOLD:ACQ1696,UNRANKED,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,Hoplonemertea,Cacing pita,10482560.0,,,,,Monostilifera,Cacing pita,5967468.0,,,,,Poseidonemertidae,Cacing pita,10817150.0,,,,,,,,,Diplomma,Cacing pita,2508801.0,,,Diplomma serpentina,Cacing pita,2508879.0,,,,,,
10690723,Nemertea,10690723,BOLD:AEA9854,UNRANKED,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Nemertea,Cacing pita,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
