taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKingdom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
9512546,"Hirudinaria manillensis (Lesson, 1842)",9512546,"Hirudinaria manillensis (Lesson, 1842)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Hirudinidae,Lintah tanpa-belalai,3560.0,,,,,,,,,Hirudinaria,Lintah-asia besar,3267663.0,,,Hirudinaria manillensis,Lintah medis,9512546.0,,,,,NE,
10233278,BOLD:ACB6877,10233278,BOLD:ACB6877,GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Hirudinidae,Lintah tanpa-belalai,3560.0,,,,,,,,,Hirudinaria,Lintah-asia besar,3267663.0,,,,,,,,,,,
6758682,"Macrobdella Verrill, 1872",6758682,"Macrobdella Verrill, 1872",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Hirudinidae,Lintah tanpa-belalai,3560.0,,,,,,,,,Macrobdella,Lintah air-tawar,6758682.0,,,,,,,,,,,
9874529,BOLD:AAX1213,9874529,BOLD:AAX1213,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Hirudinidae,Lintah tanpa-belalai,3560.0,,,,,,,,,,,,,,,,,,,,,,
10869541,"Erpobdella Lamarck, 1818",10869541,"Erpobdella Lamarck, 1818",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,,,,,Erpobdellidae,Lintah tanpa-belalai,6945.0,,,,,,,,,Erpobdella,Lintah air-tawar,10869541.0,,,,,,,,,,,
7292,Haemadipsidae,7292,Haemadipsidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Haemadipsidae,Lintah berahang,7292.0,,,,,,,,,,,,,,,,,,,,,,
4810276,"Haemadipsa Tennent, 1859",4810276,"Haemadipsa Tennent, 1859",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Haemadipsidae,Lintah berahang,7292.0,,,,,,,,,Haemadipsa,Pacet,4810276.0,,,,,,,,,,,
8997397,"Haemadipsa zeylanica (Moquin-Tandon, 1827)",8997397,"Haemadipsa zeylanica (Moquin-Tandon, 1827)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Haemadipsidae,Lintah berahang,7292.0,,,,,,,,,Haemadipsa,Pacet,4810276.0,,,Haemadipsa zeylanica,Pacet gunung,8997397.0,,,,,NE,
9065333,"Haemadipsa picta Moore, 1929",9065333,"Haemadipsa picta Moore, 1929",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Haemadipsidae,Lintah berahang,7292.0,,,,,,,,,Haemadipsa,Pacet,4810276.0,,,Haemadipsa picta,Pacet macan,9065333.0,,,,,NE,
10383700,Haemadipsa interrupta,10383700,Haemadipsa interrupta,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Haemadipsidae,Lintah berahang,7292.0,,,,,,,,,Haemadipsa,Pacet,4810276.0,,,Haemadipsa interrupta,Pacet malaya,10383700.0,,,,,NE,
10544502,Haemadipsa sumatrana,10544502,Haemadipsa sumatrana,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,Hirudiniformes,,,,Haemadipsidae,Lintah berahang,7292.0,,,,,,,,,Haemadipsa,Pacet,4810276.0,,,Haemadipsa sumatrana,Pacet sumatra,10544502.0,,,,,NE,
11630375,"Scaptobdella horsti Blanchard, 1897",11630375,"Scaptobdella horsti Blanchard, 1897",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,,,,,Gastrostomobdellidae,Lintah tanpa-belalai,4810402.0,,,,,,,,,Scaptobdella,Lintah tanpa-belalai,4810377.0,,,Scaptobdella horsti,Lintah tanpa-belalai,11630375.0,,,,,NE,
9100229,"Gastrostomobdella monticola Moore, 1929",9100229,"Gastrostomobdella monticola Moore, 1929",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,,,,,Gastrostomobdellidae,Lintah tanpa-belalai,4810402.0,,,,,,,,,Gastrostomobdella,Lintah-merah besar,4810403.0,,,Gastrostomobdella monticola,Lintah-merah besar,9100229.0,,,,,NE,
9557586,"Gastrostomobdella ampunganensis Nakano, 2018",9557586,"Gastrostomobdella ampunganensis Nakano, 2018",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Arhynchobdellida,Lintah tanpa-belalai,1077.0,,,,,Gastrostomobdellidae,Lintah tanpa-belalai,4810402.0,,,,,,,,,Gastrostomobdella,Lintah-merah besar,4810403.0,,,Gastrostomobdella ampunganensis,Lintah-merah besar,9557586.0,,,,,NE,
3575,Glossiphoniidae,3575,Glossiphoniidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,,,,,,,,,,,,,,
2307889,"Oligobdella Moore, 1918",2307889,"Oligobdella Moore, 1918",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Oligobdella,Lintah,2307889.0,,,,,,,,,,,
2307918,"Alboglossiphonia heteroclita (Linnaeus, 1761)",2307918,"Alboglossiphonia heteroclita (Linnaeus, 1761)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Alboglossiphonia,Lintah siput,2307917.0,,,Alboglossiphonia heteroclita,Lintah siput,2307918.0,,,,,NE,
2307920,"Placobdella Blanchard, 1893",2307920,"Placobdella Blanchard, 1893",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Placobdella,Lintah,2307920.0,,,,,,,,,,,
2307934,"Helobdella Blanchard, 1896",2307934,"Helobdella Blanchard, 1896",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Helobdella,Lintah-air-tawar tanpa-rahang,2307934.0,,,,,,,,,,,
2307936,"Helobdella stagnalis (Linnaeus, 1758)",2307936,"Helobdella stagnalis (Linnaeus, 1758)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Helobdella,Lintah-air-tawar tanpa-rahang,2307934.0,,,Helobdella stagnalis,Lintah-air-tawar tanpa-rahang,2307936.0,,,,,NE,
2307942,"Helobdella fusca (Castle, 1900)",2307942,"Helobdella fusca (Castle, 1900)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Helobdella,Lintah-air-tawar tanpa-rahang,2307934.0,,,Helobdella fusca,Lintah-air-tawar tanpa-rahang,2307942.0,,,,,NE,
2307952,"Glossiphonia Johnson, 1816",2307952,"Glossiphonia Johnson, 1816",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Glossiphoniidae,Lintah air-tawar,3575.0,,,,,,,,,Glossiphonia,Lintah-air-tawar probosis,2307952.0,,,,,,,,,,,
2307774,"Branchellion Savigny, 1822",2307774,"Branchellion Savigny, 1822",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Piscicolidae,Lintah-ikan tanpa rahang,3576.0,,,,,,,,,Branchellion,Lintah,2307774.0,,,,,,,,,,,
2307821,"Pontobdella Leach, 1815",2307821,"Pontobdella Leach, 1815",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Piscicolidae,Lintah-ikan tanpa rahang,3576.0,,,,,,,,,Pontobdella,Lintah-ikan tanpa-rahang,2307821.0,,,,,,,,,,,
2307869,"Stibarobdella Leigh-Sharpe, 1925",2307869,"Stibarobdella Leigh-Sharpe, 1925",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Piscicolidae,Lintah-ikan tanpa rahang,3576.0,,,,,,,,,Stibarobdella,Lintah-ikan tanpa-rahang,2307869.0,,,,,,,,,,,
2307870,"Stibarobdella macrothela (Schmarda, 1861)",2307870,"Stibarobdella macrothela (Schmarda, 1861)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Piscicolidae,Lintah-ikan tanpa rahang,3576.0,,,,,,,,,Stibarobdella,Lintah-ikan tanpa-rahang,2307869.0,,,Stibarobdella macrothela,Lintah-ikan tanpa-rahang,2307870.0,,,,,NE,
4307981,"Richardsonobdella lineatae Burreson & Dybdahl, 1989",4307981,"Richardsonobdella lineatae Burreson & Dybdahl, 1989",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Piscicolidae,Lintah-ikan tanpa rahang,3576.0,,,,,,,,,Richardsonobdella,Lintah-ikan tanpa-rahang,4307980.0,,,Richardsonobdella lineatae,Lintah-ikan tanpa-rahang,4307981.0,,,,,NE,
4308024,"Zeylanicobdella arugamensis de Silva, 1963",4308024,"Zeylanicobdella arugamensis de Silva, 1963",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Hirudinea,Lintah,,,Rhynchobdellida,Lintah tanpa-rahang,1078.0,,,,,Piscicolidae,Lintah-ikan tanpa rahang,3576.0,,,,,,,,,Zeylanicobdella,Lintah laut,4308023.0,,,Zeylanicobdella arugamensis,Lintah laut,4308024.0,,,,,NE,
3565,Enchytraeidae,3565,Enchytraeidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Oligochaeta,Cacing tanah,,,Enchytraeida,Cacing pot,5958700.0,,,,,Enchytraeidae,Cacing pot,3565.0,,,,,,,,,,,,,,,,,,,,,,
2308266,"Enchytraeus Henle, 1837",2308266,"Enchytraeus Henle, 1837",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Oligochaeta,Cacing tanah,,,Enchytraeida,Cacing pot,5958700.0,,,,,Enchytraeidae,Cacing pot,3565.0,,,,,,,,,Enchytraeus,Cacing putih,2308266.0,,,,,,,,,,,
8482264,"Enchytraeus dichaetus Schmelz & Collado, 2010",8482264,"Enchytraeus dichaetus Schmelz & Collado, 2010",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Oligochaeta,Cacing tanah,,,Enchytraeida,Cacing pot,5958700.0,,,,,Enchytraeidae,Cacing pot,3565.0,,,,,,,,,Enchytraeus,Cacing putih,2308266.0,,,Enchytraeus dichaetus,Cacing putih,8482264.0,,,,,NE,
2308281,"Marionina argentea (Michaelsen, 1889)",2308281,"Marionina argentea (Michaelsen, 1889)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Lophotrochozoa,Mahkota tentakel-silia,Annelida,Cacing segmen,42,,,,,Clitellata,Cacing-segmen kerah,255.0,Oligochaeta,Cacing tanah,,,Enchytraeida,Cacing pot,5958700.0,,,,,Enchytraeidae,Cacing pot,3565.0,,,,,,,,,Marionina,Cacing pot,2308278.0,,,Marionina argentea,Cacing pot,2308281.0,,,,,NE,
