taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKingdom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
1407878,"Cloeon Leach, 1815",1407878,"Cloeon Leach, 1815",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Cloeon,Lalat-capung insang-ganda,1407878.0,,,,,,,,,,,
8907914,Bungona papilionodes Gattolliat & Marle,8907914,Bungona papilionodes Gattolliat & Marle,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Bungona,Lalat-capung kecil,4683388.0,,,Bungona papilionodes,Lalat-capung kecil,8907914.0,,,,,NE,
4683388,"Bungona Harker, 1957",4683388,"Bungona Harker, 1957",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Bungona,Lalat-capung kecil,4683388.0,,,,,,,,,,,
7361725,"Indocloeon indonesiae Kluge, 2011",7361725,"Indocloeon indonesiae Kluge, 2011",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Indocloeon,Lalat-capung kecil,4683824.0,,,Indocloeon indonesiae,Lalat-capung kecil,7361725.0,,,,,NE,
9243129,"Indocloeon spathasetis Kaltenbach & Gattolliat, 2017",9243129,"Indocloeon spathasetis Kaltenbach & Gattolliat, 2017",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Indocloeon,Lalat-capung kecil,4683824.0,,,Indocloeon spathasetis,Lalat-capung kecil,9243129.0,,,,,NE,
9550290,"Indocloeon timorense Kaltenbach & Gattolliat, 2017",9550290,"Indocloeon timorense Kaltenbach & Gattolliat, 2017",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Indocloeon,Lalat-capung kecil,4683824.0,,,Indocloeon timorense,Lalat-capung kecil,9550290.0,,,,,NE,
4683824,"Indocloeon Müller-Liebenau, 1982",4683824,"Indocloeon Müller-Liebenau, 1982",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Indocloeon,Lalat-capung kecil,4683824.0,,,,,,,,,,,
10809728,"Procerobaetis leptobranchius Kaltenbach & Gattolliat, 2020",10809728,"Procerobaetis leptobranchius Kaltenbach & Gattolliat, 2020",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Indocloeon,Lalat-capung kecil,10701329.0,,,Procerobaetis leptobranchius,Lalat-capung kecil,10809728.0,,,,,NE,
10814163,"Procerobaetis petersorum Kaltenbach & Gattolliat, 2020",10814163,"Procerobaetis petersorum Kaltenbach & Gattolliat, 2020",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,Procerobaetis,Lalat-capung kecil,10701329.0,,,Procerobaetis petersorum,Lalat-capung kecil,10814163.0,,,,,NE,
7865,Baetidae,7865,Baetidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Baetidae,Lalat-capung kecil,7865.0,,,,,,,,,,,,,,,,,,,,,,
1407116,"Siphlonurus Eaton, 1868",1407116,"Siphlonurus Eaton, 1868",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Siphlonuridae,Lalat-capung primitif,7866.0,,,,,,,,,Siphlonurus,Lalat-capung primitif,1407116.0,,,,,,,,,,,
1407174,"Edmundsius Day, 1953",1407174,"Edmundsius Day, 1953",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Siphlonuridae,Lalat-capung primitif,7866.0,,,,,,,,,Edmundsius,Lalat-capung primitif,1407174.0,,,,,,,,,,,
1409142,"Ametropus Albarda, 1878",1409142,"Ametropus Albarda, 1878",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Ametropodidae,Lalat-capung primitif,7867.0,,,,,,,,,Ametropus,Lalat-capung primitif,1409142.0,,,,,,,,,,,
1407240,"Paraleptophlebia Lestage, 1917",1407240,"Paraleptophlebia Lestage, 1917",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Leptophlebiidae,Lalat-capung insang-bercabang,7868.0,,,,,,,,,Paraleptophlebia,Lalat-capung insang-bercabang,1407240.0,,,,,,,,,,,
1407406,"Habrophlebiodes Ulmer, 1920",1407406,"Habrophlebiodes Ulmer, 1920",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Leptophlebiidae,Lalat-capung insang-bercabang,7868.0,,,,,,,,,Habrophlebiodes,Lalat-capung insang-bercabang,1407406.0,,,,,,,,,,,
1407445,"Traverella Edmunds, 1948",1407445,"Traverella Edmunds, 1948",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Leptophlebiidae,Lalat-capung insang-bercabang,7868.0,,,,,,,,,Traverella,Lalat-capung insang-bercabang,1407445.0,,,,,,,,,,,
6933854,"Sulawesia haema Peters & Edmunds, 1990",6933854,"Sulawesia haema Peters & Edmunds, 1990",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Leptophlebiidae,Lalat-capung insang-bercabang,7868.0,,,,,,,,,Sulawesia,Lalat-capung insang-bercabang,4683438.0,,,Sulawesia haema,Lalat-capung insang-bercabang,6933854.0,,,,,NE,
7868,Leptophlebiidae,7868,Leptophlebiidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Leptophlebiidae,Lalat-capung insang-bercabang,7868.0,,,,,,,,,,,,,,,,,,,,,,
1408104,"Caenis Stephens, 1835",1408104,"Caenis Stephens, 1835",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Caenidae,Latat-capung insang-persegi-kecil,7869.0,,,,,,,,,Caenis,Latat-capung insang-persegi-kecil,1408104.0,,,,,,,,,,,
1407473,"Ephemerella Walsh, 1863",1407473,"Ephemerella Walsh, 1863",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Ephemerellidae,Lalat-capung perayap-berduri,7870.0,,,,,,,,,Ephemerella,Dun,1407473.0,,,,,,,,,,,
1408281,"Eurylophella Tiensuu, 1935",1408281,"Eurylophella Tiensuu, 1935",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Ephemerellidae,Lalat-capung perayap-berduri,7870.0,,,,,,,,,Eurylophella,Dun cokelat,1408281.0,,,,,,,,,,,
6931782,"Hyrtanella pascalae Jacobus & Sartori, 2004",6931782,"Hyrtanella pascalae Jacobus & Sartori, 2004",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Ephemerellidae,Lalat-capung perayap-berduri,7870.0,,,,,,,,,Hyrtanella,Lalat-capung jeram,4683600.0,,,Hyrtanella pascalae,Lalat-capung jeram,6931782.0,,,,,NE,
1407103,"Heptagenia Walsh, 1863",1407103,"Heptagenia Walsh, 1863",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Heptagenia,Lalat-capung jeram,1407103.0,,,,,,,,,,,
1408385,"Rhithrogena Eaton, 1881",1408385,"Rhithrogena Eaton, 1881",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Rhithrogena,Lalat capung-pejalan,1408385.0,,,,,,,,,,,
1408436,"Arthroplea Bengtsson, 1908",1408436,"Arthroplea Bengtsson, 1908",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Arthroplea,Lalat-capung jeram,1408436.0,,,,,,,,,,,
1408614,"Stenonema Traver, 1933",1408614,"Stenonema Traver, 1933",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Stenonema,Lalat-capung jeram,1408614.0,,,,,,,,,,,
1408671,"Stenacron Jensen, 1974",1408671,"Stenacron Jensen, 1974",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Stenacron,Kahil terang,1408671.0,,,,,,,,,,,
10341546,BOLD:ACD7896,10341546,BOLD:ACD7896,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Afronurus,Kapala-datar gondwana,4574001.0,,,,,,,,,,,
6933393,"Atopopus edmundsi Wang & McCafferty, 1995",6933393,"Atopopus edmundsi Wang & McCafferty, 1995",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Atopopus,Lalat-capung jeram,4574947.0,,,Atopopus edmundsi,Lalat-capung jeram,6933393.0,,,,,NE,
6933399,"Atopopus tarsalis Eaton, 1881",6933399,"Atopopus tarsalis Eaton, 1881",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Atopopus,Lalat-capung jeram,4574947.0,,,Atopopus tarsalis,Lalat-capung jeram,6933399.0,,,,,NE,
6933590,"Thalerosphyrus vietnamensis (Dang, 1967)",6933590,"Thalerosphyrus vietnamensis (Dang, 1967)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Thalerosphyrus,Lalat-capung jeram,4683387.0,,,Thalerosphyrus vietnamensis,Lalat-capung jeram,6933590.0,,,,,NE,
8047482,"Thalerosphyrus lamuriensis Sartori, 2014",8047482,"Thalerosphyrus lamuriensis Sartori, 2014",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Thalerosphyrus,Lalat-capung jeram,4683387.0,,,Thalerosphyrus lamuriensis,Lalat-capung jeram,8047482.0,,,,,NE,
10017860,BOLD:ACD6710,10017860,BOLD:ACD6710,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Thalerosphyrus,Lalat-capung jeram,4683387.0,,,,,,,,,,,
6933123,"Compsoneuria spectabilis Eaton, 1881",6933123,"Compsoneuria spectabilis Eaton, 1881",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Compsoneuria,Lalat-capung jeram,4683695.0,,,Compsoneuria spectabilis,Lalat-capung jeram,6933123.0,,,,,NE,
7197348,"Trichogenia ulmeri Braasch & Webb, 2006",7197348,"Trichogenia ulmeri Braasch & Webb, 2006",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Trichogenia,Lalat-capung jeram,4683737.0,,,Trichogenia ulmeri,Lalat-capung jeram,7197348.0,,,,,NE,
7197338,"Darthus vadorus Webb & McCafferty, 2007",7197338,"Darthus vadorus Webb & McCafferty, 2007",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Darthus,Lalat-capung jeram,4683756.0,,,Darthus vadorus,Lalat-capung jeram,7197338.0,,,,,NE,
10421499,BOLD:ACD6265,10421499,BOLD:ACD6265,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,Asionurus,Lalat-capung jeram,4683781.0,,,,,,,,,,,
7873,Heptageniidae,7873,Heptageniidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Heptageniidae,Lalat-capung jeram,7873.0,,,,,,,,,,,,,,,,,,,,,,
7197255,"Derlethina eloisae Sartori, 2008",7197255,"Derlethina eloisae Sartori, 2008",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Teloganodidae,Perayap berduri,4683893.0,,,,,,,,,Derlethina,Perayap berduri,4683890.0,,,Derlethina eloisae,Perayap berduri,7197255.0,,,,,NE,
7197254,"Dudgeodes hutanis Sartori, 2008",7197254,"Dudgeodes hutanis Sartori, 2008",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,Teloganodidae,Perayap berduri,4683893.0,,,,,,,,,Dudgeodes,Perayap berduri,4683891.0,,,Dudgeodes hutanis,Perayap berduri,7197254.0,,,,,NE,
1225,Ephemeroptera,1225,Ephemeroptera,ORDER,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Ephemeroptera,Lalat capung,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,
