taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKindom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
1434421,"Apsilochorema malayanum Banks, 1931",1434421,"Apsilochorema malayanum Banks, 1931",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Spicipalpia,,Rhyacophiloidea,,Hydrobiosidae,,4392.0,,,,,,,,,Apsilochorema,,1434403.0,,,Apsilochorema malayanum,,1434421.0,,,,,NE,
1434403,"Apsilochorema Ulmer, 1907",1434403,"Apsilochorema Ulmer, 1907",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Spicipalpia,,Rhyacophiloidea,,Hydrobiosidae,,4392.0,,,,,,,,,Apsilochorema,,1434403.0,,,,,,,,,,,
11544263,BOLD:ADB1487,11544263,BOLD:ADB1487,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Spicipalpia,,Rhyacophiloidea,,Hydrobiosidae,,4392.0,,,,,,,,,,,,,,,,,,,,,,
1435414,"Symphitoneuria Ulmer, 1906",1435414,"Symphitoneuria Ulmer, 1906",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,Triplectidinae,,,,,,,,Symphitoneuria,,1435414.0,,,,,,,,,,,
1435588,"Triaenodes McLachlan, 1865",1435588,"Triaenodes McLachlan, 1865",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,Triaenodini,,,,Triaenodes,,1435588.0,,,,,,,,,,NE,
1435806,"Triplectides Kolenati, 1859",1435806,"Triplectides Kolenati, 1859",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,Triplectidinae,,,,,,,,Triplectides,,1435806.0,,,,,,,,,,,
1435885,"Ceraclea Stephens, 1829",1435885,"Ceraclea Stephens, 1829",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Ceraclea,,1435885.0,,,,,,,,,,,
10292646,BOLD:ABW1667,10292646,BOLD:ABW1667,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Tagalopsyche,,1436094.0,,,Tagalopsyche brunnea,,1436096.0,,,,,,
1436142,"Leptocerus Leach, 1815",1436142,"Leptocerus Leach, 1815",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Leptocerus,,1436142.0,,,,,,,,,,,
1436352,"Oecetis angusta (Banks, 1920)",1436352,"Oecetis angusta (Banks, 1920)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Oecetis,,1436291.0,,,Oecetis angusta,,1436352.0,,,,,NE,
1436555,"Oecetis hemerobioides (McLachlan, 1866)",1436555,"Oecetis hemerobioides (McLachlan, 1866)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Oecetis,,1436291.0,,,Oecetis hemerobioides,,1436555.0,,,,,NE,
1436556,"Oecetis meghadouta Schmid, 1958",1436556,"Oecetis meghadouta Schmid, 1958",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Oecetis,,1436291.0,,,Oecetis meghadouta,,1436556.0,,,,,NE,
1436291,"Oecetis McLachlan, 1877",1436291,"Oecetis McLachlan, 1877",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Oecetis,,1436291.0,,,,,,,,,,,
11553502,BOLD:ADI5762,11553502,BOLD:ADI5762,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,Triaenodini,,,,Adicella,,1436670.0,,,Adicella pulcherrima,,1436706.0,,,,,,
11461805,BOLD:ADD1871,11461805,BOLD:ADD1871,GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Adicella,,1436670.0,,,,,,,,,,,
1436983,"Setodes terminalis Banks, 1920",1436983,"Setodes terminalis Banks, 1920",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Setodes,,1436781.0,,,Setodes terminalis,,1436983.0,,,,,NE,
1437002,"Setodes nigroochraceus Mosely, 1951",1437002,"Setodes nigroochraceus Mosely, 1951",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Setodes,,1436781.0,,,Setodes nigroochraceus,,1437002.0,,,,,NE,
10205680,BOLD:ACH0397,10205680,BOLD:ACH0397,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Setodes,,1436781.0,,,Setodes sarapis,,10082069.0,,,,,,
11742296,BOLD:ADB3100,11742296,BOLD:ADB3100,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Setodes,,1436781.0,,,Setodes musagetes,,12180159.0,,,,,,
11569472,BOLD:ADJ2411,11569472,BOLD:ADJ2411,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Setodes,,1436781.0,,,Setodes larentia,,12193464.0,,,,,,
1436781,"Setodes Rambur, 1842",1436781,"Setodes Rambur, 1842",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,Setodes,,1436781.0,,,,,,,,,,,
4395,Leptoceridae,4395,Leptoceridae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Leptoceridae,Lalat-kadis tanduk-panjang,4395.0,,,,,,,,,,,,,,,,,,,,,NE,
4396,Limnephilidae,4396,Limnephilidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Limnephiloidea,,Limnephilidae,Lalat-kadis utara,4396.0,,,,,,,,,,,,,,,,,,,,,NE,
1437468,"Marilia sumatrana Ulmer, 1951",1437468,"Marilia sumatrana Ulmer, 1951",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Odontoceridae,Lalat-kadis mortar,4397.0,,,,,,,,,Marilia,,1437460.0,,,Marilia sumatrana,,1437468.0,,,,,NE,
4397,Odontoceridae,4397,Odontoceridae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Integripalpia,,Leptoceroidea,,Odontoceridae,Lalat-kadis mortar,4397.0,,,,,,,,,,,,,,,,,,,,,,
1437695,"Pseudoneureclipsis ramosa Ulmer, 1913",1437695,"Pseudoneureclipsis ramosa Ulmer, 1913",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Pseudoneureclipsis,,1437657.0,,,Pseudoneureclipsis ramosa,,1437695.0,,,,,NE,
9929203,Pseudoneureclipsis thestios,9929203,Pseudoneureclipsis thestios,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Pseudoneureclipsis,,1437657.0,,,Pseudoneureclipsis thestios,,9929203.0,,,,,NE,
1437657,"Pseudoneureclipsis Ulmer, 1913",1437657,"Pseudoneureclipsis Ulmer, 1913",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Pseudoneureclipsis,,1437657.0,,,,,,,,,,,
1437805,"Nyctiophylax temburongensis Malicky, 1993",1437805,"Nyctiophylax temburongensis Malicky, 1993",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Nyctiophylax,,1437716.0,,,Nyctiophylax temburongensis,,1437805.0,,,,,NE,
1437716,"Nyctiophylax Brauer, 1865",1437716,"Nyctiophylax Brauer, 1865",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Nyctiophylax,,1437716.0,,,,,,,,,,,
1437832,"Polycentropus Curtis, 1835",1437832,"Polycentropus Curtis, 1835",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Polycentropus,,1437832.0,,,,,,,,,,,
1438056,"Plectrocnemia Stephens, 1836",1438056,"Plectrocnemia Stephens, 1836",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Trichoptera,Lalat kadis,1003,Annulipalpia,,Hydropsychoidea,,Polycentropodidae,Lalat-kadis tabung,4400.0,,,,,,,,,Plectrocnemia,,1438056.0,,,,,,,,,,,
