taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKindom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
1420804,"Nesothrips Kirkaldy, 1907",1420804,"Nesothrips Kirkaldy, 1907",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,Nesothrips,Trips ekor-tabung,1420804.0,,,,,,,,,,,
10045867,BOLD:ACR2294,10045867,BOLD:ACR2294,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,Andrethrips,Trips ekor-tabung,4800681.0,,,Andrethrips floydi,Trips ekor-tabung,10327235.0,,,,,,
9973722,"Baenothrips murphyi (Stannard, 1970)",9973722,"Baenothrips murphyi (Stannard, 1970)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,Baenothrips,Trips ekor-tabung,4800969.0,,,Baenothrips murphyi,Trips ekor-tabung,9973722.0,,,,,NE,
4801043,"Ecacanthothrips Bagnall, 1909",4801043,"Ecacanthothrips Bagnall, 1909",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,Ecacanthothrips,Trips ekor-tabung,4801043.0,,,,,,,,,,,
9843914,BOLD:ACP5190,9843914,BOLD:ACP5190,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,Dolichothrips,Trips ekor-tabung,5430815.0,,,Dolichothrips longicollis,Trips ekor-tabung,9177111.0,,,,,,
10090464,BOLD:ACP2803,10090464,BOLD:ACP2803,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,Dolichothrips,Trips ekor-tabung,5430815.0,,,,,,,,,,,
4386,Phlaeothripidae,4386,Phlaeothripidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Phlaeothripidae,Trips ekor-tabung,4386.0,,,,,,,,,,,,,,,,,,,,,,
10119664,BOLD:AAM8052,10119664,BOLD:AAM8052,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Caliothrips,Trips biasa,1420520.0,,,,,,,,,,,
1420615,"Scirtothrips dorsalis Hood, 1919",1420615,"Scirtothrips dorsalis Hood, 1919",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Scirtothrips,Trips biasa,1420602.0,,,Scirtothrips dorsalis,Trips cabai,1420615.0,,,,,NE,
1420602,"Scirtothrips Shull, 1909",1420602,"Scirtothrips Shull, 1909",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Scirtothrips,Trips biasa,1420602.0,,,,,,,,,,,
10316620,BOLD:AAM8084,10316620,BOLD:AAM8084,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Frankliniella,Trips biasa,1420648.0,,,Frankliniella insularis,,1420661.0,,,,,,
9886476,BOLD:AAN6620,9886476,BOLD:AAN6620,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Frankliniella,Trips biasa,1420648.0,,,Frankliniella schultzei,,1420680.0,,,,,,
10015064,BOLD:AAM7855,10015064,BOLD:AAM7855,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Frankliniella,Trips biasa,1420648.0,,,Frankliniella tritici,Trips-bunga timur,1420682.0,,,,,,
1420648,"Frankliniella Karny, 1910",1420648,"Frankliniella Karny, 1910",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Frankliniella,Trips biasa,1420648.0,,,,,,,,,,,
1420727,"Chirothrips Haliday, 1836",1420727,"Chirothrips Haliday, 1836",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Chirothrips,Trips biasa,1420727.0,,,,,,,,,,NE,
1420794,"Heliothrips Haliday, 1836",1420794,"Heliothrips Haliday, 1836",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Heliothrips,Trips matahari,1420794.0,,,,,,,,,,,
10589568,BOLD:ACD8418,10589568,BOLD:ACD8418,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Selenothrips,Trips biasa,1420800.0,,,Selenothrips rubrocinctus,Trips pita-merah,1420801.0,,,,,,
1420800,"Selenothrips Karny, 1911",1420800,"Selenothrips Karny, 1911",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Selenothrips,Trips biasa,1420800.0,,,,,,,,,,,
9869741,BOLD:AAI0410,9869741,BOLD:AAI0410,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Microcephalothrips,Trips kepala-kecil,1420802.0,,,Microcephalothrips abdominalis,Trips kompos,1420803.0,,,,,,
9900505,BOLD:ABX7554,9900505,BOLD:ABX7554,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Taeniothrips,Trips biasa,1420878.0,,,,,,,,,,,
10015521,BOLD:AAE7913,10015521,BOLD:AAE7913,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Thrips,Trips,1420882.0,,,Thrips palmi,Trips melon,1420906.0,,,,,,
9971224,BOLD:AAZ8516,9971224,BOLD:AAZ8516,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Thrips,Trips,1420882.0,,,Thrips hawaiiensis,Trips hawaii,1420951.0,,,,,,
10099604,BOLD:AAM8085,10099604,BOLD:AAM8085,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Thrips,Trips,1420882.0,,,Thrips parvispinus,Trips,4799919.0,,,,,,
4799931,"Thrips safrus Mound & Masumoto, 2005",4799931,"Thrips safrus Mound & Masumoto, 2005",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Thrips,Trips,1420882.0,,,Thrips safrus,Trips,4799931.0,,,,,NE,
1420882,"Thrips Linnaeus, 1758",1420882,"Thrips Linnaeus, 1758",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Thrips,Trips,1420882.0,,,,,,,,,,,
10031783,BOLD:ADA8961,10031783,BOLD:ADA8961,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Copidothrips,Trips biasa,4799714.0,,,Copidothrips octarticulatus,Trips biasa,4799716.0,,,,,,
4799730,"Hydatothrips Karny, 1913",4799730,"Hydatothrips Karny, 1913",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Hydatothrips,Trips biasa,4799730.0,,,,,,,,,,,
4799978,"Ayyaria Karny, 1927",4799978,"Ayyaria Karny, 1927",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Ayyaria,Trips biasa,4799978.0,,,,,,,,,,,
10091213,BOLD:ACQ2800,10091213,BOLD:ACQ2800,GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,Astrothrips,Trips biasa,4799993.0,,,,,,,,,,,
4387,Thripidae,4387,Thripidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,Thripidae,Trips biasa,4387.0,,,,,,,,,,,,,,,,,,,,,NE,
1228,Thysanoptera,1228,Thysanoptera,ORDER,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Thysanoptera,Kutu trips,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,
