taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKingdom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
2181901,"Notoedres Railliet, 1893",2181901,"Notoedres Railliet, 1893",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Sarcoptidae,Tungau,2837.0,,,,,,,,,Notoedres,Tungau,2181901.0,,,Notoedres tadaridae,Tungau,,,,,,,
2181901,"Notoedres Railliet, 1893",2181901,"Notoedres Railliet, 1893",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Sarcoptidae,Tungau,2837.0,,,,,,,,,Notoedres,Tungau,2181901.0,,,,,,,,,,,
6900735,"Nycteridocoptes miniopteri Fain, 1959",6900735,"Nycteridocoptes miniopteri Fain, 1959",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Sarcoptidae,Tungau,2837.0,,,,,,,,,Nycteridocoptes,Tungau,4652080.0,,,Nycteridocoptes miniopteri,Tungau,6900735,,,,,NE,
4652080,"Nycteridocoptes Oudemans, 1898",4652080,"Nycteridocoptes Oudemans, 1898",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Sarcoptidae,Tungau,2837.0,,,,,,,,,Nycteridocoptes,Tungau,4652080.0,,,,,,,,,,,
2837,Sarcoptidae,2837,Sarcoptidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Sarcoptidae,Tungau,2837.0,,,,,,,,,,,,,,,,,,,,,,
2181958,"Dermatophagoides farinae A.M.Hughes, 1961",2181958,"Dermatophagoides farinae A.M.Hughes, 1961",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Dermatophagoides,Tungau debu-rumah,2181957.0,,,Dermatophagoides farinae,Tungau-debu-rumah amerika,2181958,,,,,NE,
2181959,"Dermatophagoides pteronyssinus (Trouessart, 1897)",2181959,"Dermatophagoides pteronyssinus (Trouessart, 1897)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Dermatophagoides,Tungau debu-rumah,2181957.0,,,Dermatophagoides pteronyssinus,Tungau-debu-rumah eropa,2181959,,,,,NE,
8475261,"Dermatophagoides microceras D.A.Griffiths & Cunnington, 1971",8475261,"Dermatophagoides microceras D.A.Griffiths & Cunnington, 1971",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Dermatophagoides,Tungau debu-rumah,2181957.0,,,Dermatophagoides microceras,Tungau debu-rumah,8475261,,,,,NE,
2181957,"Dermatophagoides A.Bogdanov, 1864",2181957,"Dermatophagoides A.Bogdanov, 1864",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Dermatophagoides,Tungau debu-rumah,2181957.0,,,,,,,,,,,
4651980,"Sturnophagoides Fain, 1967",4651980,"Sturnophagoides Fain, 1967",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Sturnophagoides,Tungau debu-rumah,4651980.0,,,,,,,,,,,
9538834,Malayoglyphus intermedius Oshima,9538834,Malayoglyphus intermedius Oshima,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Malayoglyphus,Tungau,4651982.0,,,Malayoglyphus intermedius,Tungau,9538834,,,,,NE,
4651982,"Malayoglyphus Fain, Cunnington & Spieksma, 1969",4651982,"Malayoglyphus Fain, Cunnington & Spieksma, 1969",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Malayoglyphus,Tungau,4651982.0,,,,,,,,,,,
4651984,"Euroglyphus maynei (Cooreman, 1950)",4651984,"Euroglyphus maynei (Cooreman, 1950)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Euroglyphus,Tungau debu-rumah,4651983.0,,,Euroglyphus maynei,Tungau debu-rumah,4651984,,,,,NE,
4655112,"Hirstia Hull, 1931",4655112,"Hirstia Hull, 1931",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,Hirstia,Tungau,4655112.0,,,,,,,,,,,
2838,Pyroglyphidae,2838,Pyroglyphidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Pyroglyphidae,Tungau,2838.0,,,,,,,,,,,,,,,,,,,,,,
2181892,"Otodectes cynotis (Hering, 1838)",2181892,"Otodectes cynotis (Hering, 1838)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Psoroptidae,Tungau,2839.0,,,,,,,,,Otodectes,Tungau,2181891.0,,,Otodectes cynotis,Tungau-kudis telinga,2181892,,,,,NE,
2181975,"Histiostoma Kramer, 1876",2181975,"Histiostoma Kramer, 1876",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Histiostomatidae,Tungau,2843.0,,,,,,,,,Histiostoma,Tungau,2181975.0,,,,,,,,,,,
9122448,"Tensiostoma veliaphilum Wurst & Kovac, 2003",9122448,"Tensiostoma veliaphilum Wurst & Kovac, 2003",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Histiostomatidae,Tungau,2843.0,,,,,,,,,Tensiostoma,Tungau,4651917.0,,,Tensiostoma veliaphilum,Tungau,9122448,,,,,NE,
2843,Histiostomatidae,2843,Histiostomatidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Histiostomatidae,Tungau,2843.0,,,,,,,,,,,,,,,,,,,,,,
4651485,"Dermacarus Haller, 1880",4651485,"Dermacarus Haller, 1880",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Glycyphagidae,Tungau,2844.0,,,,,,,,,Dermacarus,Tungau,4651485.0,,,,,,,,,,,
6901977,Austroglycyphagus malaysiensis,6901977,Austroglycyphagus malaysiensis,SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Glycyphagidae,Tungau,2844.0,,,,,,,,,Austroglycyphagus,Tungau,9613411.0,,,Austroglycyphagus malaysiensis,Tungau,6901977,,,,,NE,
9613411,"Austroglycyphagus Fain & Lowry, 1974",9613411,"Austroglycyphagus Fain & Lowry, 1974",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Glycyphagidae,Tungau,2844.0,,,,,,,,,Austroglycyphagus,Tungau,9613411.0,,,,,,,,,,,
2844,Glycyphagidae,2844,Glycyphagidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Glycyphagidae,Tungau,2844.0,,,,,,,,,,,,,,,,,,,,,,
2188311,"Liochthonius Hammen, 1959",2188311,"Liochthonius Hammen, 1959",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Brachychthoniidae,Tungau oribatid,3617.0,,,,,,,,,Liochthonius,Tungau oribatid,2188311.0,,,,,,,,,,,
3617,Brachychthoniidae,3617,Brachychthoniidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Brachychthoniidae,Tungau oribatid,3617.0,,,,,,,,,,,,,,,,,,,,,,
3619,Carabodidae,3619,Carabodidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Carabodidae,Tungau oribatid,3619.0,,,,,,,,,,,,,,,,,,,,,NE,
3628,Oribatellidae,3628,Oribatellidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Oribatellidae,Tungau oribatid,3628.0,,,,,,,,,,,,,,,,,,,,,,
2188722,"Oribotritia aokii Mahunka, 1987",2188722,"Oribotritia aokii Mahunka, 1987",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Oribotritiidae,Tungau oribatid,3630.0,,,,,,,,,Oribotritia,Tungau oribatid,2188668.0,,,Oribotritia aokii,Tungau oribatid,2188722,,,,,NE,
2188727,"Oribotritia lepteces Niedbala, Corpuz-Raros & Gruèzo, 2006",2188727,"Oribotritia lepteces Niedbala, Corpuz-Raros & Gruèzo, 2006",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Oribotritiidae,Tungau oribatid,3630.0,,,,,,,,,Oribotritia,Tungau oribatid,2188668.0,,,Oribotritia lepteces,Tungau oribatid,2188727,,,,,NE,
2188812,"Indotritia javensis (Sellnick, 1923)",2188812,"Indotritia javensis (Sellnick, 1923)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Oribotritiidae,Tungau oribatid,3630.0,,,,,,,,,Indotritia,Tungau oribatid,2188782.0,,,Indotritia javensis,Tungau oribatid,2188812,,,,,NE,
2188851,"Austrotritia robusta Niedbala & Corpuz-Raros, 1998",2188851,"Austrotritia robusta Niedbala & Corpuz-Raros, 1998",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Oribotritiidae,Tungau oribatid,3630.0,,,,,,,,,Austrotritia,Tungau oribatid,2188836.0,,,Austrotritia robusta,Tungau oribatid,2188851,,,,,NE,
2192158,"Solenozetes carinatus (Hammer, 1961)",2192158,"Solenozetes carinatus (Hammer, 1961)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Plasmobatidae,Tungau,3641.0,,,,,,,,,Solenozetes,Tungau oribatid,2192156.0,,,Solenozetes carinatus,Tungau oribatid,2192158,,,,,NE,
3647,Scheloribatidae,3647,Scheloribatidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Scheloribatidae,Tungau,3647.0,,,,,,,,,,,,,,,,,,,,,NE,
10874655,BOLD:ADE4739,10874655,BOLD:ADE4739,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Scutoverticidae,Tungau oribatid,3648.0,,,,,,,,,,,,,,,,,,,,,,
9226577,"Selenoribates asmodaeus Pfingstl, 2015",9226577,"Selenoribates asmodaeus Pfingstl, 2015",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Selenoribatidae,Tungau,3649.0,,,,,,,,,Selenoribates,Tungau,2189806.0,,,Selenoribates asmodaeus,Tungau,9226577,,,,,NE,
2193279,"Tectocepheus velatus (Michael, 1880)",2193279,"Tectocepheus velatus (Michael, 1880)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Tectocepheidae,Tungau,3655.0,,,,,,,,,Tectocepheus,Tungau,2193269.0,,,Tectocepheus velatus,Tungau,2193279,,,,,NE,
2193269,"Tectocepheus Berlese, 1896",2193269,"Tectocepheus Berlese, 1896",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Tectocepheidae,Tungau,3655.0,,,,,,,,,Tectocepheus,Tungau,2193269.0,,,,,,,,,,,
2192017,"Epilohmannia Berlese, 1910",2192017,"Epilohmannia Berlese, 1910",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Epilohmanniidae,Tungau oribatid,4051.0,,,,,,,,,Epilohmannia,Tungau oribatid,2192017.0,,,,,,,,,,,
2189720,"Eremaeozetes octomaculatus Hammer, 1973",2189720,"Eremaeozetes octomaculatus Hammer, 1973",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Eremaeozetidae,Tungau oribatid,4053.0,,,,,,,,,Eremaeozetes,Tungau oribatid,2189696.0,,,Eremaeozetes octomaculatus,Tungau oribatid,2189720,,,,,NE,
2188467,"Gehypochthonius urticinus (Berlese, 1910)",2188467,"Gehypochthonius urticinus (Berlese, 1910)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Gehypochthoniidae,Tungau,4055.0,,,,,,,,,Gehypochthonius,Tungau,2188466.0,,,Gehypochthonius urticinus,Tungau,2188467,,,,,NE,
11406549,"Indoribates hauseri (Mahunka, 1997)",11406549,"Indoribates hauseri (Mahunka, 1997)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Haplozetidae,Tungau,4057.0,,,,,,,,,Indoribates,Tungau,2190473.0,,,Indoribates hauseri,Tungau,11406549,,,,,NE,
10646055,"Magyaria leonilae Ermilov, Sandmann & Scheu, 2019",10646055,"Magyaria leonilae Ermilov, Sandmann & Scheu, 2019",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Haplozetidae,Tungau,4057.0,,,,,,,,,Magyaria,Tungau,2190566.0,,,Magyaria leonilae,Tungau,10646055,,,,,NE,
5860803,"Rostrozetes ovulum (Berlese, 1908)",5860803,"Rostrozetes ovulum (Berlese, 1908)",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Arachnida,Hewan berkaki-delapan,367,,,,,Sarcoptiformes,Tungau,542.0,,,,,Haplozetidae,Tungau,4057.0,,,,,,,,,Rostrozetes,Tungau,2190704.0,,,Rostrozetes ovulum,Tungau,5860803,,,,,NE,
