taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKindom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
2006055,"Neoperla fallax Klapálek, 1910",2006055,"Neoperla fallax Klapálek, 1910",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,Neoperla fallax,Lalat-batu tropis,2006055.0,,,,,NE,
2006061,"Neoperla parva Banks, 1939",2006061,"Neoperla parva Banks, 1939",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,Neoperla parva,Lalat-batu tropis,2006061.0,,,,,NE,
2006072,"Neoperla rougemonti Zwick, 1986",2006072,"Neoperla rougemonti Zwick, 1986",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,Neoperla rougemonti,Lalat-batu tropis,2006072.0,,,,,NE,
2006088,"Neoperla simplicior Navás, 1932",2006088,"Neoperla simplicior Navás, 1932",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,Neoperla simplicior,Lalat-batu tropis,2006088.0,,,,,NE,
2006098,"Neoperla sabah Zwick, 1986",2006098,"Neoperla sabah Zwick, 1986",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,Neoperla sabah,Lalat-batu tropis,2006098.0,,,,,NE,
11117233,"Neoperla inutilis Zwick, 1973",11117233,"Neoperla inutilis Zwick, 1973",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,Neoperla inutilis,Lalat-batu-tropis sumatra,11117233.0,,,,,NE,
2005820,"Neoperla Needham, 1905",2005820,"Neoperla Needham, 1905",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,Neoperla,Lalat-batu tropis,2005820.0,,,,,,,,,,,
7223,Perlidae,7223,Perlidae,FAMILY,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Perlidae,Lalat-batu biasa,7223.0,,,,,,,,,,,,,,,,,,,,,,
2001290,"Peltoperlopsis anomala Stark & Sivec, 2007",2001290,"Peltoperlopsis anomala Stark & Sivec, 2007",SPECIES,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Peltoperlidae,Lalat-batu kecoak,7224.0,,,,,,,,,Peltoperlopsis,Lalat-batu kecoak,2001287.0,,,Peltoperlopsis anomala,Lalat-batu kecoak,2001290.0,,,,,NE,
2001319,"Peltoperla Needham, 1905",2001319,"Peltoperla Needham, 1905",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Peltoperlidae,Lalat-batu kecoak,7224.0,,,,,,,,,Peltoperla,Lalat-batu kecoak,2001319.0,,,,,,,,,,,
2003609,"Alloperla Banks, 1906",2003609,"Alloperla Banks, 1906",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Chloroperlidae,Lalat-batu hijau,9387.0,,,,,,,,,Alloperla,Lalat-batu hijau,2003609.0,,,,,,,,,,NE,
2003697,"Sweltsa Ricker, 1943",2003697,"Sweltsa Ricker, 1943",GENUS,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,Chloroperlidae,Lalat-batu hijau,9387.0,,,,,,,,,Sweltsa,Lalat-batu hijau,2003697.0,,,,,,,,,,,
787,Plecoptera,787,Plecoptera,ORDER,ACCEPTED,,,,,Animalia,Hewan,1,,,,,Arthropoda,Hewan berbuku-buku,54,,,,,Insecta,Serangga,216,,,,,Plecoptera,Lalat batu,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,
